time,Fx,Fy,Fz,Mx,My,Mz
37.4,-3688.0,982.5017100000001,372110.0,27130.20266000001,27904429.0,288313.3382
37.6,-209893.0,1943.2473,46630.0,-6389.795990000018,16866129.0,330603.3382
37.8,-399139.0,2829.54853,-277280.0,-42179.806640000024,6041829.0,348923.3382
38.0,-560499.0,3592.8906399999996,-583856.0,-76539.81030000001,-3922371.0,344383.3382
38.2,-684779.0,4204.09247,-859190.0,-104789.79986,-12485371.0,320833.3382
38.4,-764769.0,4647.5446,-1095980.0,-127272.80685,-19490371.0,283433.3382
38.6,-796959.0,4898.13267,-1275830.0,-154703.80430000002,-24086371.0,237750.561
38.8,-780409.0,4938.7326,-1424770.0,-172059.80419999998,-28064371.0,189130.561
39.0,-719429.0,4773.18423,-1532990.0,-182609.8056,-31026371.0,140603.3382
39.2,-621619.0,4424.51704,-1600040.0,-186879.81493999998,-33153371.0,95013.33820000001
39.4,-497329.0,3892.07909,-1641794.0,-180419.82171000002,-35549371.0,52523.3382
39.6,-353759.0,3191.17794,-1593330.0,-167019.81797000003,-34378371.0,13513.338199999995
39.8,-198979.0,2367.41417,-1466430.0,-156439.83855999995,-30315371.0,-20750.661800000005
40.0,-39702.0,1462.0293299999998,-1263460.0,-140909.82253000006,-23390371.0,-50026.6618
40.2,118761.0,519.87865,-986000.0,-119809.82028999997,-13496371.0,-73330.5618
40.4,270941.0,-415.81517,-650100.0,-94059.80766999995,-1337371.0,-91082.66179999999
40.6,411911.0,-1323.4886800000002,-273930.0,-64989.80255999999,12275629.0,-103815.6618
40.8,537751.0,-2178.4711300000004,126360.0,-32739.807740000004,26681629.0,-112662.6618
41.0,644851.0,-2956.08449,531940.0,-11879.82478,41017429.0,-119031.6618
41.2,730011.0,-3620.6629199999998,924410.0,6330.1684200000245,54445729.0,-126286.66179999999
41.4,790531.0,-4187.72864,1286820.0,25680.18066,66179629.0,-136806.6618
41.6,824191.0,-4675.73623,1604360.0,45320.17598999998,75536629.0,-151676.6618
41.8,829601.0,-5092.95661,1863400.0,63940.19051,81880629.0,-171706.6618
42.0,806504.0,-5439.77494,2051710.0,81628.20186,84662629.0,-195556.6618
42.2,756235.15,-5692.24329,2159340.0,100959.19279,83449629.0,-220686.6618
42.4,681818.0,-5813.31918,2179460.0,116380.20569000002,78038629.0,-243486.6618
42.6,587841.0,-5783.26923,2107189.1,117380.20586,68338629.0,-260356.6618
42.8,479481.0,-5591.979,1944630.0,116360.20508000001,54692629.0,-266166.6618
43.0,361801.0,-5234.8675299999995,1696950.0,114710.20015,37626229.0,-256306.6618
43.2,238002.0,-4736.06839,1377120.0,109340.20302999995,18121529.0,-229126.6618
43.4,109401.0,-4100.44902,1007580.0,98580.20120000004,-2314371.0,-184804.439
43.6,-23019.0,-3312.58824,608750.0,88960.19860000003,-22356071.0,-124891.439
43.8,-159009.0,-2359.4966499999996,207600.0,74740.19730000001,-40388771.0,-53506.66179999999
44.0,-294639.0,-1214.6542699999998,-202970.0,62970.18935000005,-56921371.0,24853.33820000001
44.2,-427049.0,135.40230000000008,-614190.0,42940.19679999996,-71581371.0,105040.56100000003
44.4,-553503.0,1654.3408000000002,-1013650.0,22220.205700000006,-83842371.0,183053.3382
44.6,-670818.0,3254.3504500000004,-1394956.0,1840.2030000000104,-93624371.0,254930.56100000002
44.8,-775138.3,4848.401349999999,-1743250.0,-20519.799999999985,-100440371.0,317650.56100000005
45.0,-861523.0,6344.53641,-2050120.0,-43469.787,-104245371.0,368820.56100000005
45.2,-923964.0,7644.349099999999,-2305400.0,-65638.7892,-104966371.0,407360.56100000005
45.4,-955898.0,8658.278040000001,-2505530.0,-74759.7956,-102982371.0,432350.56100000005
45.6,-951799.0,9319.85361,-2676250.0,-104409.791,-100554371.0,446074.56100000005
45.8,-867529.0,9570.901220000002,-2556790.0,-103599.80750000001,-82637071.0,442726.56100000005
46.0,-695639.0,9403.12162,-2240296.0,-104409.79365,-55246071.0,424423.3382
46.2,-446554.0,8834.786090000001,-1788600.0,-101199.80191000001,-22517371.0,388423.3382
46.4,-143008.0,7842.57036,-1252690.0,-103109.80278999999,12192629.0,336903.3382
46.6,184196.0,6477.375569999999,-674750.0,-92239.81342,46232629.0,265353.3382
46.8,502000.0,4728.043449999999,-91900.0,-78099.80967999996,77376629.0,177283.3382
47.0,781854.4,2690.94782,461840.0,-56489.830729999994,103777629.0,73823.33820000001
