time,Fx,Fy,Fz,Mx,My,Mz
213.0,1146741.0,-6694.43994,1881750.0,112355.2666,68904629.0,-200761.21600000001
213.2,1034861.0,-8490.219210000001,1789470.0,111204.2642,56841629.0,-239080.21600000001
213.4,896491.0,-9752.79767,1657890.0,104990.2591,44883629.0,-277919.316
213.6,738101.0,-10247.5829,1506250.0,95270.2433,34342629.0,-317082.216
213.8,568743.0,-9780.99951,1317440.0,79210.26510000002,24208229.0,-362397.216
214.0,395754.0,-9299.89175,1088800.0,61560.268700000015,14295229.0,-364841.99199999997
214.2,223991.0,-8896.23319,816270.0,36400.27350000001,4255629.0,-321334.99199999997
214.4,56061.0,-8105.401060000002,498883.7,7500.270300000033,-6157371.0,-252072.21600000001
214.6,-107059.0,-6584.55892,137200.0,-21089.740699999966,-17183371.0,-173624.992
214.8,-265159.0,-4380.98649,-264300.0,-44399.744799999986,-28921071.0,-90029.216
215.0,-417376.0,-1911.0458700000001,-700566.0,-80779.74690000003,-41548571.0,7992.784
215.2,-557111.0,733.1416399999998,-1131550.0,-103209.73860000004,-53287591.0,111909.784
215.4,-670529.0,3485.4206200000003,-1443310.0,-120409.7353,-57751371.0,213959.78399999999
215.6,-759459.0,6300.452830000001,-1689450.0,-138639.7426,-58715371.0,305296.784
215.8,-823339.0,9077.934889999999,-1872520.0,-147729.74939999997,-56867371.0,377782.784
216.0,-862099.0,11475.8285,-2003000.0,-149599.75639999998,-53353371.0,433255.784
216.2,-873699.0,13231.69521,-2082920.0,-144388.7505,-48759371.0,471339.784
216.4,-854649.0,14347.34125,-2111240.0,-131020.7705,-43435371.0,485529.784
216.6,-801229.0,14774.81881,-2086180.0,-111659.7624,-37593671.0,473391.784
216.8,-710372.0,14439.086360000001,-2005140.0,-89339.75429999997,-31317371.0,436703.884
217.0,-580809.0,13326.47397,-1865870.0,-64889.7463,-24589371.0,377745.784
217.2,-413879.0,11404.731450000001,-1667020.0,-38369.73800000001,-17326371.0,302769.784
217.4,-213869.0,8804.272309999998,-1409720.0,-9949.74470000004,-9446371.0,214615.008
217.6,11981.0,5662.2034300000005,-1098040.0,19120.268700000015,-907371.0,117017.78399999999
217.8,253901.0,2137.99032,-739710.0,47100.26179999998,8252629.0,13125.008000000002
218.0,500167.0,-1575.01822,-346200.0,72470.2609,17889629.0,-94031.21600000001
218.2,737921.0,-5277.672780000001,67500.0,93830.2428,27747329.0,-201203.21600000001
218.4,954171.0,-8747.29234,483820.0,110210.24139999994,37476829.0,-306722.216
218.6,1136651.0,-11801.8247,883340.0,120800.24930000002,46640629.0,-408249.216
218.8,1274771.0,-14320.11601,1246080.0,124950.25360000005,54750629.0,-501978.216
219.0,1360021.0,-16206.570569999998,1552948.0,121980.23549999995,61314629.0,-583314.216
219.2,1386331.0,-17333.62711,1787089.0,111389.22410000002,65878629.0,-646402.216
219.4,1350131.0,-17527.2879,1934900.0,93134.23060000001,68064029.0,-685779.439
219.6,1250641.0,-16709.105519999997,1986980.0,67620.22279999999,67583029.0,-693779.439
219.8,1090211.0,-14992.56838,1938870.0,36090.23219999997,64277229.0,-661059.439
220.0,874601.0,-12558.74744,1791740.0,610.2251999999862,58142629.0,-580952.216
220.2,613221.0,-9612.54701,1551960.0,-36119.776199999964,49325629.0,-454492.21599999996
220.4,318961.0,-6244.14756,1231090.0,-71029.7744,38116629.0,-289882.21599999996
220.6,7560.2,-2602.0391600000003,844290.0,-101199.76520000002,24931629.0,-99999.43899999995
220.8,-303619.0,1113.00166,409665.0,-124199.76789999986,10279629.0,100283.56099999999
221.0,-596879.0,4703.40795,-52960.0,-139269.78869999992,-5264371.0,296696.561
221.2,-855739.0,8070.31732,-523150.0,-145979.79649999994,-21079971.0,472893.561
