case_group,case_id,metric,value,RAC_value,change_percent,percent_unavailable_reason
soil_3x3,S_L40_M450,branch2_rope_tension_p95_N,728878.6649655964,760518.5399030717,-4.160302908790077,
soil_3x3,S_L40_M450,branch2_rope_tension_abs_peak_N,800708.8429937712,855135.6076777729,-6.364693996523467,
soil_3x3,S_L40_M450,soil_x_displacement_rms_m,0.06619584935790668,0.08640864499491943,-23.39209883247354,
soil_3x3,S_L40_M450,soil_x_displacement_abs_peak_m,0.17961271196754328,0.23833334670911777,-24.63802718015878,
soil_3x3,S_L40_M450,soil_rotation_rms_rad,0.020037170915973887,0.023794465471623706,-15.790623916854166,
soil_3x3,S_L40_M450,soil_rotation_abs_peak_rad,0.05728367756749253,0.070062974700602,-18.239729597150063,
soil_3x3,S_L40_M450,soil_force_x_total_rms_N,3180919.829489539,3211366.7482100907,-0.9480984611154073,
soil_3x3,S_L40_M450,soil_force_x_total_abs_peak_N,13165342.681008074,12607581.521226423,4.42401390657353,
soil_3x3,S_L40_M450,soil_moment_total_rms_Nm,8506087.851659028,8440718.929406008,0.7744473284767968,
soil_3x3,S_L40_M450,soil_moment_total_abs_peak_Nm,34032237.518560566,33179091.205775462,2.5713371939391676,
soil_3x3,S_L40_M450,support_runtime_delta_x_force_rms_N,472321.84607853735,478427.42463583016,-1.2761765406613688,
soil_3x3,S_L40_M450,support_runtime_delta_x_force_abs_peak_N,1705763.4800940044,1711493.652641907,-0.33480536366918057,
soil_3x3,S_L40_M450,support_runtime_delta_pitch_moment_rms_Nm,284305441.2318112,282017297.5973248,0.8113486846305211,
soil_3x3,S_L40_M450,support_runtime_delta_pitch_moment_abs_peak_Nm,948018835.5533202,944032503.2381368,0.42226642636877826,
soil_3x3,S_L40_M450,branch1_proxy_endstop_reaction_p95_N,483213.8078456744,575878.0243323357,-16.090945056306808,
soil_3x3,S_L40_M450,branch1_proxy_endstop_reaction_abs_peak_N,845639.797420318,881833.9660598005,-4.10441988316744,
soil_3x3,S_L40_M450,branch2_proxy_endstop_reaction_p95_N,835115.1350303068,930299.9482425514,-10.231626196697121,
soil_3x3,S_L40_M450,branch2_proxy_endstop_reaction_abs_peak_N,999002.7056897056,999002.7056897056,0.0,
soil_3x3,S_L45_M200,soil_energy_total_J,21303454.53816521,9754911.229495715,118.38696464761682,
soil_3x3,S_L45_M200,soil_energy_source_interval_contribution_J,16364898.288462674,7857376.310705911,108.27433536771058,
soil_3x3,S_L45_M200,soil_energy_proxy_interval_contribution_J,2215140.7512234463,810745.807542214,173.22259709719287,
soil_3x3,S_L45_M200,soil_energy_transition_interval_contribution_J,2723415.4984790147,1086789.111247614,150.59282157810577,
soil_3x3,S_L45_M200,source_frame_fraction,0.9470088318613564,0.9715047492084653,-2.5214408233276218,
soil_3x3,S_L45_M200,proxy_frame_fraction,0.05299116813864356,0.028495250791534744,85.96491228070175,
soil_3x3,S_L45_M200,roll_phi_rms_deg,0.20621710077941147,0.1607811867737967,28.259471718876295,
soil_3x3,S_L45_M200,roll_phi_abs_peak_deg,0.6086816968346551,0.629523989060107,-3.3108019055111564,
soil_3x3,S_L45_M200,roll_p_rms_deg_s,0.18087840824814613,0.12070771044567308,49.84826369443407,
soil_3x3,S_L45_M200,roll_p_abs_peak_deg_s,0.7267094021528296,0.8024914273104661,-9.443343888621762,
soil_3x3,S_L45_M200,buffer_relative_pitch_rms_rad,0.02606171161672194,0.02274643210347487,14.57494299838174,
soil_3x3,S_L45_M200,buffer_relative_pitch_abs_peak_rad,0.04488546196226192,0.04491263224289723,-0.06049585445887655,
soil_3x3,S_L45_M200,branch1_stroke_utilization_p95,0.9362561268906759,0.9105575581547505,2.8222893221603416,
soil_3x3,S_L45_M200,branch1_stroke_utilization_abs_peak,0.9899601969502241,0.9905607470215019,-0.060627283393126265,
soil_3x3,S_L45_M200,branch2_stroke_utilization_p95,0.9550548577530202,0.9293332287855461,2.7677509176215676,
soil_3x3,S_L45_M200,branch2_stroke_utilization_abs_peak,0.9998772868130192,0.9997618944194286,0.01154198757071112,
soil_3x3,S_L45_M200,branch1_pressure_min_Pa,11183555.299206292,11182317.957048526,0.011065167012053094,
soil_3x3,S_L45_M200,branch1_pressure_max_Pa,17020170.684621293,17019695.346408445,0.002792871453765576,
soil_3x3,S_L45_M200,branch2_pressure_min_Pa,11003446.985572143,11003680.62669265,-0.0021232997251987504,
soil_3x3,S_L45_M200,branch2_pressure_max_Pa,16858256.698208977,16860789.799664993,-0.015023622772799365,
soil_3x3,S_L45_M200,branch1_rope_tension_p95_N,841237.6664186756,836348.3638455358,0.5846012002293793,
soil_3x3,S_L45_M200,branch1_rope_tension_abs_peak_N,850869.3485040995,850845.5854806274,0.002792871453723878,
soil_3x3,S_L45_M200,branch2_rope_tension_p95_N,797303.9675034327,760518.5399030717,4.836887685216622,
soil_3x3,S_L45_M200,branch2_rope_tension_abs_peak_N,855007.1353298784,855135.6076777729,-0.015023622772922915,
soil_3x3,S_L45_M200,soil_x_displacement_rms_m,0.12962870789042866,0.08640864499491943,50.01821623062187,
soil_3x3,S_L45_M200,soil_x_displacement_abs_peak_m,0.36188343234288156,0.23833334670911777,51.83919386008321,
soil_3x3,S_L45_M200,soil_rotation_rms_rad,0.029006035214731843,0.023794465471623706,21.902445126675524,
soil_3x3,S_L45_M200,soil_rotation_abs_peak_rad,0.0706765246829936,0.070062974700602,0.8757121504096397,
soil_3x3,S_L45_M200,soil_force_x_total_rms_N,3597748.578716199,3211366.7482100907,12.031694315869238,
soil_3x3,S_L45_M200,soil_force_x_total_abs_peak_N,13399216.616073055,12607581.521226423,6.279040064217048,
soil_3x3,S_L45_M200,soil_moment_total_rms_Nm,10334385.750584044,8440718.929406008,22.43489964558383,
soil_3x3,S_L45_M200,soil_moment_total_abs_peak_Nm,39587282.379126154,33179091.205775462,19.313944235564904,
soil_3x3,S_L45_M200,support_runtime_delta_x_force_rms_N,537612.8270225489,478427.42463583016,12.370821432690553,
soil_3x3,S_L45_M200,support_runtime_delta_x_force_abs_peak_N,1942724.3429077764,1711493.652641907,13.510461456221904,
soil_3x3,S_L45_M200,support_runtime_delta_pitch_moment_rms_Nm,275677590.2287381,282017297.5973248,-2.247985291185486,
soil_3x3,S_L45_M200,support_runtime_delta_pitch_moment_abs_peak_Nm,867935223.2248787,944032503.2381368,-8.060874996595556,
soil_3x3,S_L45_M200,branch1_proxy_endstop_reaction_p95_N,840031.3777360597,575878.0243323357,45.86967070153084,
soil_3x3,S_L45_M200,branch1_proxy_endstop_reaction_abs_peak_N,2014675.0519116528,881833.9660598005,128.46421542522327,
soil_3x3,S_L45_M200,branch2_proxy_endstop_reaction_p95_N,999002.7056897057,930299.9482425514,7.385011423137455,
soil_3x3,S_L45_M200,branch2_proxy_endstop_reaction_abs_peak_N,999002.7056897056,999002.7056897056,0.0,
soil_3x3,S_L45_M325,soil_energy_total_J,8934123.706437327,9754911.229495715,-8.414095256721463,
soil_3x3,S_L45_M325,soil_energy_source_interval_contribution_J,6714915.153291327,7857376.310705911,-14.5399827148147,
soil_3x3,S_L45_M325,soil_energy_proxy_interval_contribution_J,1101284.6005847156,810745.807542214,35.835990804969256,
soil_3x3,S_L45_M325,soil_energy_transition_interval_contribution_J,1117923.9525612993,1086789.111247614,2.8648466378121014,
soil_3x3,S_L45_M325,source_frame_fraction,0.9641726378936843,0.9715047492084653,-0.7547169811320841,
soil_3x3,S_L45_M325,proxy_frame_fraction,0.03582736210631562,0.028495250791534744,25.730994152046797,
soil_3x3,S_L45_M325,roll_phi_rms_deg,0.15980783490167927,0.1607811867737967,-0.6053891575553894,
soil_3x3,S_L45_M325,roll_phi_abs_peak_deg,0.6805850223927117,0.629523989060107,8.111054418885598,
soil_3x3,S_L45_M325,roll_p_rms_deg_s,0.12013916789495077,0.12070771044567308,-0.4710076503175746,
soil_3x3,S_L45_M325,roll_p_abs_peak_deg_s,0.8369483940949621,0.8024914273104661,4.293748893988549,
soil_3x3,S_L45_M325,buffer_relative_pitch_rms_rad,0.023133032490893716,0.02274643210347487,1.69960891299425,
soil_3x3,S_L45_M325,buffer_relative_pitch_abs_peak_rad,0.04467194788910956,0.04491263224289723,-0.535894561881828,
soil_3x3,S_L45_M325,branch1_stroke_utilization_p95,0.9307505889033818,0.9105575581547505,2.2176556075765936,
soil_3x3,S_L45_M325,branch1_stroke_utilization_abs_peak,0.9793067512726523,0.9905607470215019,-1.136123734227202,
soil_3x3,S_L45_M325,branch2_stroke_utilization_p95,0.9500658118229047,0.9293332287855461,2.230909473069413,
soil_3x3,S_L45_M325,branch2_stroke_utilization_abs_peak,0.9999430655915074,0.9997618944194286,0.01812143202196439,
soil_3x3,S_L45_M325,branch1_pressure_min_Pa,11592870.157941975,11182317.957048526,3.671440952317638,
soil_3x3,S_L45_M325,branch1_pressure_max_Pa,17020441.658319637,17019695.346408445,0.004384989836785067,
soil_3x3,S_L45_M325,branch2_pressure_min_Pa,11003313.803584246,11003680.62669265,-0.0033336400868909074,
soil_3x3,S_L45_M325,branch2_pressure_max_Pa,16077233.470098458,16860789.799664993,-4.647210118129241,
soil_3x3,S_L45_M325,branch1_rope_tension_p95_N,840712.9058785427,836348.3638455358,0.5218569464210712,
soil_3x3,S_L45_M325,branch1_rope_tension_abs_peak_N,850882.8949730741,850845.5854806274,0.004384989836391941,
soil_3x3,S_L45_M325,branch2_rope_tension_p95_N,740311.4997688024,760518.5399030717,-2.6570082218961644,
soil_3x3,S_L45_M325,branch2_rope_tension_abs_peak_N,815395.6591940438,855135.6076777729,-4.647210118129428,
soil_3x3,S_L45_M325,soil_x_displacement_rms_m,0.07984358072969812,0.08640864499491943,-7.597693802058021,
soil_3x3,S_L45_M325,soil_x_displacement_abs_peak_m,0.22587781232852241,0.23833334670911777,-5.226098048208564,
soil_3x3,S_L45_M325,soil_rotation_rms_rad,0.021215754039511182,0.023794465471623706,-10.837442157243617,
soil_3x3,S_L45_M325,soil_rotation_abs_peak_rad,0.06130911102910535,0.070062974700602,-12.494279195115917,
soil_3x3,S_L45_M325,soil_force_x_total_rms_N,3159441.3302578484,3211366.7482100907,-1.61692581456739,
soil_3x3,S_L45_M325,soil_force_x_total_abs_peak_N,12907194.922855586,12607581.521226423,2.3764542083247826,
soil_3x3,S_L45_M325,soil_moment_total_rms_Nm,9326738.779205408,8440718.929406008,10.496971374235196,
soil_3x3,S_L45_M325,soil_moment_total_abs_peak_Nm,37827922.59347553,33179091.205775462,14.011328275594382,
soil_3x3,S_L45_M325,support_runtime_delta_x_force_rms_N,478956.24580187624,478427.42463583016,0.11053320499940168,
soil_3x3,S_L45_M325,support_runtime_delta_x_force_abs_peak_N,1783834.889295349,1711493.652641907,4.226789654859306,
soil_3x3,S_L45_M325,support_runtime_delta_pitch_moment_rms_Nm,282962546.3580986,282017297.5973248,0.33517403677965185,
soil_3x3,S_L45_M325,support_runtime_delta_pitch_moment_abs_peak_Nm,939583777.6039162,944032503.2381368,-0.47124708301472407,
soil_3x3,S_L45_M325,branch1_proxy_endstop_reaction_p95_N,537520.4281574619,575878.0243323357,-6.660715386621148,
soil_3x3,S_L45_M325,branch1_proxy_endstop_reaction_abs_peak_N,920810.5242349978,881833.9660598005,4.419942945649044,
soil_3x3,S_L45_M325,branch2_proxy_endstop_reaction_p95_N,890898.9716239057,930299.9482425514,-4.235298163036438,
soil_3x3,S_L45_M325,branch2_proxy_endstop_reaction_abs_peak_N,999002.7056897056,999002.7056897056,0.0,
soil_3x3,S_L45_M450,soil_energy_total_J,6410296.42017869,9754911.229495715,-34.28647099528682,
soil_3x3,S_L45_M450,soil_energy_source_interval_contribution_J,4763486.985580501,7857376.310705911,-39.375603290247064,
soil_3x3,S_L45_M450,soil_energy_proxy_interval_contribution_J,838352.9053380571,810745.807542214,3.4051483879434774,
soil_3x3,S_L45_M450,soil_energy_transition_interval_contribution_J,808456.5292601262,1086789.111247614,-25.610542018402,
soil_3x3,S_L45_M450,source_frame_fraction,0.972337943676054,0.9715047492084653,0.08576329331045657,
soil_3x3,S_L45_M450,proxy_frame_fraction,0.02766205632394601,0.028495250791534744,-2.92397660818713,
soil_3x3,S_L45_M450,roll_phi_rms_deg,0.16959299521755536,0.1607811867737967,5.4806215954581745,
soil_3x3,S_L45_M450,roll_phi_abs_peak_deg,0.6732331366246459,0.629523989060107,6.94320602933617,
soil_3x3,S_L45_M450,roll_p_rms_deg_s,0.1357047621273692,0.12070771044567308,12.424269855110747,
soil_3x3,S_L45_M450,roll_p_abs_peak_deg_s,0.7505030182469701,0.8024914273104661,-6.4783756304704845,
soil_3x3,S_L45_M450,buffer_relative_pitch_rms_rad,0.022977243249973283,0.02274643210347487,1.0147136282667888,
soil_3x3,S_L45_M450,buffer_relative_pitch_abs_peak_rad,0.044667396094698414,0.04491263224289723,-0.5460293372976383,
soil_3x3,S_L45_M450,branch1_stroke_utilization_p95,0.9254815461690655,0.9105575581547505,1.638994468900855,
soil_3x3,S_L45_M450,branch1_stroke_utilization_abs_peak,0.979207384123665,0.9905607470215019,-1.1461551380846706,
soil_3x3,S_L45_M450,branch2_stroke_utilization_p95,0.9446554269906073,0.9293332287855461,1.6487302649324471,
soil_3x3,S_L45_M450,branch2_stroke_utilization_abs_peak,0.9998409604969423,0.9997618944194286,0.007908490807157397,
soil_3x3,S_L45_M450,branch1_pressure_min_Pa,12166284.970404224,11182317.957048526,8.799311709210313,
soil_3x3,S_L45_M450,branch1_pressure_max_Pa,17020021.04252129,17019695.346408445,0.001913642437282654,
soil_3x3,S_L45_M450,branch2_pressure_min_Pa,11003520.536480375,11003680.62669265,-0.001454878760183749,
soil_3x3,S_L45_M450,branch2_pressure_max_Pa,15145878.565222561,16860789.799664993,-10.171001802516422,
soil_3x3,S_L45_M450,branch1_rope_tension_p95_N,839621.8498055987,836348.3638455358,0.3914022076890819,
soil_3x3,S_L45_M450,branch1_rope_tension_abs_peak_N,850861.8676228239,850845.5854806274,0.0019136424369354417,
soil_3x3,S_L45_M450,branch2_rope_tension_p95_N,712333.46556343,760518.5399030717,-6.335818499018172,
soil_3x3,S_L45_M450,branch2_rope_tension_abs_peak_N,768159.749606905,855135.6076777729,-10.171001802516633,
soil_3x3,S_L45_M450,soil_x_displacement_rms_m,0.062263290878950196,0.08640864499491943,-27.943215771279494,
soil_3x3,S_L45_M450,soil_x_displacement_abs_peak_m,0.1634073750308856,0.23833334670911777,-31.43746886988424,
soil_3x3,S_L45_M450,soil_rotation_rms_rad,0.01756903109164088,0.023794465471623706,-26.163371425203984,
soil_3x3,S_L45_M450,soil_rotation_abs_peak_rad,0.05015069038441528,0.070062974700602,-28.420552226446677,
soil_3x3,S_L45_M450,soil_force_x_total_rms_N,3140906.6426268504,3211366.7482100907,-2.194084671970662,
soil_3x3,S_L45_M450,soil_force_x_total_abs_peak_N,14155248.429427255,12607581.521226423,12.275684322129058,
soil_3x3,S_L45_M450,soil_moment_total_rms_Nm,9419356.322495868,8440718.929406008,11.594242164378404,
soil_3x3,S_L45_M450,soil_moment_total_abs_peak_Nm,40687480.100424685,33179091.205775462,22.629881114230887,
soil_3x3,S_L45_M450,support_runtime_delta_x_force_rms_N,472821.2037511673,478427.42463583016,-1.17180173961186,
soil_3x3,S_L45_M450,support_runtime_delta_x_force_abs_peak_N,1702755.6214132612,1711493.652641907,-0.5105500224998019,
soil_3x3,S_L45_M450,support_runtime_delta_pitch_moment_rms_Nm,283862074.8711161,282017297.5973248,0.6541362141641955,
soil_3x3,S_L45_M450,support_runtime_delta_pitch_moment_abs_peak_Nm,961579020.2811775,944032503.2381368,1.8586772153346673,
soil_3x3,S_L45_M450,branch1_proxy_endstop_reaction_p95_N,442843.450824599,575878.0243323357,-23.101172103584773,
soil_3x3,S_L45_M450,branch1_proxy_endstop_reaction_abs_peak_N,926522.1879651814,881833.9660598005,5.06764579562027,
soil_3x3,S_L45_M450,branch2_proxy_endstop_reaction_p95_N,793646.6476459042,930299.9482425514,-14.689165666922987,
soil_3x3,S_L45_M450,branch2_proxy_endstop_reaction_abs_peak_N,999002.7056897056,999002.7056897056,0.0,
